timeStamp;userID;targetApp;eventType;url;content;target.workbookName;target.sheetName;target.id;target.class;target.tagName;target.type;target.name;target.value;target.innerText;target.checked;target.href;target.option
2019-03-20T04:57:48.144Z;vleno;Chrome;paste;;+61 814 239 7588;;;;NA;INPUT;text;countrycode;;;;;NA
2019-03-20T04:57:53.457Z;vleno;Chrome;editField;;;;;;NA;INPUT;text;countrycode;814-239-7588;;;;NA
2019-03-20T04:57:56.303Z;vleno;Excel;getCell;;;StudentRecords.xlsx;Sheet2;D15;NA;;;;wmacdonald@gmail.com;;;;NA
2019-03-20T04:57:56.376Z;;OS-Clipboard;copy;;wmacdonald@gmail.com;;;;NA;;;;;;;;NA
2019-03-20T04:57:57.849Z;vleno;Chrome;mouseClick;;;;;;NA;INPUT;text;Email;;;;;NA
2019-03-20T04:57:58.033Z;vleno;Chrome;paste;;wmacdonald@gmail.com;;;;NA;INPUT;text;Email;;;;;NA
2019-03-20T04:57:58.489Z;vleno;Chrome;editField;;;;;;NA;INPUT;text;Email;wmacdonald@gmail.com;;;;NA
2019-03-20T04:58:01.584Z;vleno;Excel;getCell;;;StudentRecords.xlsx;Sheet2;F15;NA;;;;151 Beach St, Port Melbourne, VIC 3207, Melbourne, Australia;;;;NA
2019-03-20T04:58:05.427Z;;OS-Clipboard;copy;;151 Beach St, Port Melbourne;;;;NA;;;;;;;;NA
2019-03-20T04:58:07.090Z;vleno;Chrome;mouseClick;;;;;;NA;INPUT;text;Address_AddressLine1;;;;;NA
2019-03-20T04:58:07.308Z;vleno;Chrome;paste;;151 Beach St, Port Melbourne;;;;NA;INPUT;text;Address_AddressLine1;;;;;NA
2019-03-20T04:58:07.657Z;vleno;Chrome;editField;;;;;;NA;INPUT;text;Address_AddressLine1;151 Beach St, Port Melbourne;;;;NA
2019-03-20T04:58:10.922Z;;OS-Clipboard;copy;;Melbourne;;;;NA;;;;;;;;NA
2019-03-20T04:58:12.553Z;vleno;Chrome;mouseClick;;;;;;NA;INPUT;text;Address_City;;;;;NA
2019-03-20T04:58:12.731Z;vleno;Chrome;paste;;Melbourne;;;;NA;INPUT;text;Address_City;;;;;NA
2019-03-20T04:58:13.249Z;vleno;Chrome;editField;;;;;;NA;INPUT;text;Address_City;Melbourne;;;;NA
2019-03-20T04:58:16.224Z;;OS-Clipboard;copy;;VIC;;;;NA;;;;;;;;NA
2019-03-20T04:58:17.752Z;vleno;Chrome;mouseClick;;;;;;NA;INPUT;text;Address_Region;;;;;NA
2019-03-20T04:58:17.987Z;vleno;Chrome;paste;;VIC;;;;NA;INPUT;text;Address_Region;;;;;NA
2019-03-20T04:58:18.329Z;vleno;Chrome;editField;;;;;;NA;INPUT;text;Address_Region;VIC;;;;NA
2019-03-20T04:58:21.406Z;;OS-Clipboard;copy;;3207;;;;NA;;;;;;;;NA
2019-03-20T04:58:22.744Z;vleno;Chrome;mouseClick;;;;;;NA;INPUT;text;Address_ZipCode;;;;;NA
2019-03-20T04:58:22.930Z;vleno;Chrome;paste;;3207;;;;NA;INPUT;text;Address_ZipCode;;;;;NA
2019-03-20T04:58:23.289Z;vleno;Chrome;editField;;;;;;NA;INPUT;text;Address_ZipCode;3207;;;;NA
2019-03-20T04:58:26.234Z;;OS-Clipboard;copy;;Australia;;;;NA;;;;;;;;NA
2019-03-20T04:58:28.922Z;vleno;Chrome;editField;;;;;Address_Country;NA;SELECT;select-one;Address_Country;Australia;;;;NA
2019-03-20T04:58:30.808Z;vleno;Chrome;mouseClick;;;;;DecisionBox;NA;INPUT;checkbox;DecisionBox;on;;true;;NA
2019-03-20T04:58:30.809Z;vleno;Chrome;editField;;;;;DecisionBox;NA;INPUT;checkbox;DecisionBox;on;;true;;NA
2019-03-20T04:58:32.203Z;vleno;Chrome;mouseClick;;;;;;NA;BUTTON;submit;;submit;Submit;;;NA
2019-03-20T04:58:33.328Z;vleno;Chrome;link;https://forms.zohopublic.com/universityofmelbourne/form/NewRecord/formperma/RE682jAqAfIkgTwQyjpvH4PZRbCwMXQN4Wf_RqmB9oM/thankyou;;;;;NA;;;;;;;;NA
2019-03-20T04:58:35.595Z;vleno;Chrome;mouseClick;;;;;;NA;B;;;;Add another response;;https://forms.zohopublic.com/universityofmelbourne/form/NewRecord/formperma/RE682jAqAfIkgTwQyjpvH4PZRbCwMXQN4Wf_RqmB9oM;NA
2019-03-20T04:58:35.933Z;vleno;Chrome;link;https://forms.zohopublic.com/universityofmelbourne/form/NewRecord/formperma/RE682jAqAfIkgTwQyjpvH4PZRbCwMXQN4Wf_RqmB9oM;;;;;NA;;;;;;;;NA
2019-03-20T04:58:39.787Z;vleno;Excel;editCell;;;StudentRecords.xlsx;Sheet2;F15;NA;;;;151 Beach St, Port Melbourne, VIC 3207, Melbourne, Australia;;;;NA
2019-03-20T04:58:39.788Z;vleno;Excel;getCell;;;StudentRecords.xlsx;Sheet2;A16;NA;;;;Jorge Canales;;;;NA
2019-03-20T04:58:39.971Z;;OS-Clipboard;copy;;Jorge Canales;;;;NA;;;;;;;;NA
2019-03-20T04:58:41.312Z;vleno;Chrome;paste;;Jorge Canales;;;;NA;INPUT;text;Name_First;;;;;NA
2019-03-20T04:58:43.290Z;vleno;Chrome;editField;;;;;;NA;INPUT;text;Name_First;Jorge;;;;NA
2019-03-20T04:58:43.345Z;vleno;Chrome;mouseClick;;;;;;NA;INPUT;text;Name_Last;;;;;NA
2019-03-20T04:58:43.584Z;vleno;Chrome;paste;;Jorge Canales;;;;NA;INPUT;text;Name_Last;;;;;NA
2019-03-20T04:58:46.617Z;vleno;Chrome;editField;;;;;;NA;INPUT;text;Name_Last;Canales;;;;NA
2019-03-20T04:58:49.444Z;vleno;Excel;getCell;;;StudentRecords.xlsx;Sheet2;B16;NA;;;;07/09/1997;;;;NA
2019-03-20T04:58:49.547Z;;OS-Clipboard;copy;;07/09/1997;;;;NA;;;;;;;;NA
2019-03-20T04:58:51.059Z;vleno;Chrome;mouseClick;;;;;Date-date;NA;INPUT;text;date;;;;;NA
2019-03-20T04:58:51.289Z;vleno;Chrome;paste;;07/09/1997;;;Date-date;NA;INPUT;text;date;;;;;NA
2019-03-20T04:58:54.884Z;vleno;Chrome;editField;;;;;Date-date;NA;INPUT;text;date;07-09-1997;;;;NA
2019-03-20T04:58:57.908Z;vleno;Excel;getCell;;;StudentRecords.xlsx;Sheet2;E16;NA;;;;Spain;;;;NA
2019-03-20T04:58:58.017Z;;OS-Clipboard;copy;;Spain;;;;NA;;;;;;;;NA
2019-03-20T04:58:59.570Z;vleno;Chrome;mouseClick;;;;;;NA;INPUT;text;SingleLine;;;;;NA
2019-03-20T04:58:59.736Z;vleno;Chrome;paste;;Spain;;;;NA;INPUT;text;SingleLine;;;;;NA
2019-03-20T04:59:00.201Z;vleno;Chrome;editField;;;;;;NA;INPUT;text;SingleLine;Spain;;;;NA
2019-03-20T04:59:05.915Z;vleno;Excel;getCell;;;StudentRecords.xlsx;Sheet2;C16;NA;;;;+61 778 961 4150;;;;NA
2019-03-20T04:59:05.977Z;;OS-Clipboard;copy;;+61 778 961 4150;;;;NA;;;;;;;;NA
2019-03-20T04:59:07.554Z;vleno;Chrome;mouseClick;;;;;;NA;INPUT;text;countrycode;;;;;NA
2019-03-20T04:59:07.785Z;vleno;Chrome;paste;;+61 778 961 4150;;;;NA;INPUT;text;countrycode;;;;;NA
2019-03-20T04:59:12.841Z;vleno;Chrome;editField;;;;;;NA;INPUT;text;countrycode;778-961-4150;;;;NA
2019-03-20T04:59:15.680Z;vleno;Excel;getCell;;;StudentRecords.xlsx;Sheet2;D16;NA;;;;jcanales@gmail.com;;;;NA
2019-03-20T04:59:15.750Z;;OS-Clipboard;copy;;jcanales@gmail.com;;;;NA;;;;;;;;NA
2019-03-20T04:59:17.179Z;vleno;Chrome;mouseClick;;;;;;NA;INPUT;text;Email;;;;;NA
2019-03-20T04:59:17.392Z;vleno;Chrome;paste;;jcanales@gmail.com;;;;NA;INPUT;text;Email;;;;;NA
2019-03-20T04:59:17.793Z;vleno;Chrome;editField;;;;;;NA;INPUT;text;Email;jcanales@gmail.com;;;;NA
2019-03-20T04:59:20.520Z;vleno;Excel;getCell;;;StudentRecords.xlsx;Sheet2;F16;NA;;;;72 Moubray St, South Melbourne, VIC 3205, Melbourne, Australia;;;;NA
2019-03-20T04:59:24.702Z;;OS-Clipboard;copy;;72 Moubray St, South Melbourne;;;;NA;;;;;;;;NA
2019-03-20T04:59:26.256Z;vleno;Chrome;mouseClick;;;;;;NA;INPUT;text;Address_AddressLine1;;;;;NA
2019-03-20T04:59:26.468Z;vleno;Chrome;paste;;72 Moubray St, South Melbourne;;;;NA;INPUT;text;Address_AddressLine1;;;;;NA
2019-03-20T04:59:26.737Z;vleno;Chrome;editField;;;;;;NA;INPUT;text;Address_AddressLine1;72 Moubray St, South Melbourne;;;;NA
2019-03-20T04:59:29.847Z;;OS-Clipboard;copy;;Melbourne;;;;NA;;;;;;;;NA
2019-03-20T04:59:31.594Z;vleno;Chrome;mouseClick;;;;;;NA;INPUT;text;Address_City;;;;;NA
2019-03-20T04:59:31.771Z;vleno;Chrome;paste;;Melbourne;;;;NA;INPUT;text;Address_City;;;;;NA
2019-03-20T04:59:32.161Z;vleno;Chrome;editField;;;;;;NA;INPUT;text;Address_City;Melbourne;;;;NA
2019-03-20T04:59:35.410Z;;OS-Clipboard;copy;;VIC;;;;NA;;;;;;;;NA
2019-03-20T04:59:36.977Z;vleno;Chrome;mouseClick;;;;;;NA;INPUT;text;Address_Region;;;;;NA
2019-03-20T04:59:37.122Z;vleno;Chrome;paste;;VIC;;;;NA;INPUT;text;Address_Region;;;;;NA
2019-03-20T04:59:37.385Z;vleno;Chrome;editField;;;;;;NA;INPUT;text;Address_Region;VIC;;;;NA
2019-03-20T04:59:40.211Z;;OS-Clipboard;copy;;3205;;;;NA;;;;;;;;NA
2019-03-20T04:59:42.120Z;vleno;Chrome;mouseClick;;;;;;NA;INPUT;text;Address_ZipCode;;;;;NA
2019-03-20T04:59:42.355Z;vleno;Chrome;paste;;3205;;;;NA;INPUT;text;Address_ZipCode;;;;;NA
2019-03-20T04:59:42.793Z;vleno;Chrome;editField;;;;;;NA;INPUT;text;Address_ZipCode;3205;;;;NA
2019-03-20T04:59:47.734Z;;OS-Clipboard;copy;;Australia;;;;NA;;;;;;;;NA
2019-03-20T04:59:50.951Z;vleno;Chrome;editField;;;;;Address_Country;NA;SELECT;select-one;Address_Country;Australia;;;;NA
2019-03-20T04:59:52.983Z;vleno;Chrome;mouseClick;;;;;DecisionBox;NA;INPUT;checkbox;DecisionBox;on;;true;;NA
2019-03-20T04:59:52.984Z;vleno;Chrome;editField;;;;;DecisionBox;NA;INPUT;checkbox;DecisionBox;on;;true;;NA
2019-03-20T04:59:54.480Z;vleno;Chrome;mouseClick;;;;;;NA;BUTTON;submit;;submit;Submit;;;NA
2019-03-20T04:59:55.601Z;vleno;Chrome;link;https://forms.zohopublic.com/universityofmelbourne/form/NewRecord/formperma/RE682jAqAfIkgTwQyjpvH4PZRbCwMXQN4Wf_RqmB9oM/thankyou;;;;;NA;;;;;;;;NA
2019-03-20T04:59:57.513Z;vleno;Chrome;mouseClick;;;;;;NA;B;;;;Add another response;;https://forms.zohopublic.com/universityofmelbourne/form/NewRecord/formperma/RE682jAqAfIkgTwQyjpvH4PZRbCwMXQN4Wf_RqmB9oM;NA
2019-03-20T04:59:57.856Z;vleno;Chrome;link;https://forms.zohopublic.com/universityofmelbourne/form/NewRecord/formperma/RE682jAqAfIkgTwQyjpvH4PZRbCwMXQN4Wf_RqmB9oM;;;;;NA;;;;;;;;NA
2019-03-20T05:00:01.660Z;vleno;Excel;getCell;;;StudentRecords.xlsx;Sheet2;A17;NA;;;;Thomas Taylor;;;;NA
2019-03-20T05:00:01.660Z;vleno;Excel;editCell;;;StudentRecords.xlsx;Sheet2;F16;NA;;;;72 Moubray St, South Melbourne, VIC 3205, Melbourne, Australia;;;;NA
2019-03-20T05:00:01.811Z;;OS-Clipboard;copy;;Thomas Taylor;;;;NA;;;;;;;;NA
2019-03-20T05:00:03.222Z;vleno;Chrome;paste;;Thomas Taylor;;;;NA;INPUT;text;Name_First;;;;;NA
2019-03-20T05:00:05.696Z;vleno;Chrome;editField;;;;;;NA;INPUT;text;Name_First;Thomas;;;;NA
2019-03-20T05:00:05.760Z;vleno;Chrome;mouseClick;;;;;;NA;INPUT;text;Name_Last;;;;;NA
2019-03-20T05:00:05.934Z;vleno;Chrome;paste;;Thomas Taylor;;;;NA;INPUT;text;Name_Last;;;;;NA
2019-03-20T05:00:09.062Z;vleno;Chrome;editField;;;;;;NA;INPUT;text;Name_Last;Taylor;;;;NA
2019-03-20T05:00:12.489Z;vleno;Excel;getCell;;;StudentRecords.xlsx;Sheet2;B17;NA;;;;31/01/1998;;;;NA
2019-03-20T05:00:12.542Z;;OS-Clipboard;copy;;31/01/1998;;;;NA;;;;;;;;NA
2019-03-20T05:00:13.949Z;vleno;Chrome;mouseClick;;;;;Date-date;NA;INPUT;text;date;;;;;NA
2019-03-20T05:00:14.103Z;vleno;Chrome;paste;;31/01/1998;;;Date-date;NA;INPUT;text;date;;;;;NA
2019-03-20T05:00:18.226Z;vleno;Chrome;editField;;;;;Date-date;NA;INPUT;text;date;31-01-1998;;;;NA
2019-03-20T05:00:21.493Z;vleno;Excel;getCell;;;StudentRecords.xlsx;Sheet2;E17;NA;;;;Australia;;;;NA
2019-03-20T05:00:21.595Z;;OS-Clipboard;copy;;Australia;;;;NA;;;;;;;;NA
2019-03-20T05:00:23.110Z;vleno;Chrome;mouseClick;;;;;;NA;INPUT;text;SingleLine;;;;;NA
2019-03-20T05:00:23.414Z;vleno;Chrome;paste;;Australia;;;;NA;INPUT;text;SingleLine;;;;;NA
2019-03-20T05:00:23.934Z;vleno;Chrome;editField;;;;;;NA;INPUT;text;SingleLine;Australia;;;;NA
2019-03-20T05:00:26.837Z;vleno;Excel;getCell;;;StudentRecords.xlsx;Sheet2;C17;NA;;;;+61 036 270 0025;;;;NA
2019-03-20T05:00:26.921Z;;OS-Clipboard;copy;;+61 036 270 0025;;;;NA;;;;;;;;NA
2019-03-20T05:00:28.494Z;vleno;Chrome;mouseClick;;;;;;NA;INPUT;text;countrycode;;;;;NA
2019-03-20T05:00:28.686Z;vleno;Chrome;paste;;+61 036 270 0025;;;;NA;INPUT;text;countrycode;;;;;NA
2019-03-20T05:00:35.415Z;vleno;Chrome;editField;;;;;;NA;INPUT;text;countrycode;036-270-0025;;;;NA
2019-03-20T05:00:39.462Z;vleno;Excel;getCell;;;StudentRecords.xlsx;Sheet2;D17;NA;;;;ttaylor@gmail.com;;;;NA
2019-03-20T05:00:39.531Z;;OS-Clipboard;copy;;ttaylor@gmail.com;;;;NA;;;;;;;;NA
2019-03-20T05:00:41.223Z;vleno;Chrome;mouseClick;;;;;;NA;INPUT;text;Email;;;;;NA
2019-03-20T05:00:41.439Z;vleno;Chrome;paste;;ttaylor@gmail.com;;;;NA;INPUT;text;Email;;;;;NA
2019-03-20T05:00:42.031Z;vleno;Chrome;editField;;;;;;NA;INPUT;text;Email;ttaylor@gmail.com;;;;NA
2019-03-20T05:00:44.706Z;vleno;Excel;getCell;;;StudentRecords.xlsx;Sheet2;F17;NA;;;;7 Orion Mews, Port Melbourne, VIC 3207, Melbourne, Australia;;;;NA
2019-03-20T05:00:47.851Z;;OS-Clipboard;copy;;7 Orion Mews, Port Melbourne;;;;NA;;;;;;;;NA
2019-03-20T05:00:49.399Z;vleno;Chrome;mouseClick;;;;;;NA;INPUT;text;Address_AddressLine1;;;;;NA
2019-03-20T05:00:49.577Z;vleno;Chrome;paste;;7 Orion Mews, Port Melbourne;;;;NA;INPUT;text;Address_AddressLine1;;;;;NA
2019-03-20T05:00:49.895Z;vleno;Chrome;editField;;;;;;NA;INPUT;text;Address_AddressLine1;7 Orion Mews, Port Melbourne;;;;NA
2019-03-20T05:00:53.052Z;;OS-Clipboard;copy;;Melbourne;;;;NA;;;;;;;;NA
2019-03-20T05:00:54.361Z;vleno;Chrome;mouseClick;;;;;;NA;INPUT;text;Address_City;;;;;NA
2019-03-20T05:00:54.525Z;vleno;Chrome;paste;;Melbourne;;;;NA;INPUT;text;Address_City;;;;;NA
2019-03-20T05:00:54.872Z;vleno;Chrome;editField;;;;;;NA;INPUT;text;Address_City;Melbourne;;;;NA
2019-03-20T05:00:58.135Z;;OS-Clipboard;copy;;VIC;;;;NA;;;;;;;;NA
2019-03-20T05:00:59.473Z;vleno;Chrome;mouseClick;;;;;;NA;INPUT;text;Address_Region;;;;;NA
2019-03-20T05:00:59.681Z;vleno;Chrome;paste;;VIC;;;;NA;INPUT;text;Address_Region;;;;;NA
2019-03-20T05:01:00.032Z;vleno;Chrome;editField;;;;;;NA;INPUT;text;Address_Region;VIC;;;;NA
2019-03-20T05:01:03.459Z;;OS-Clipboard;copy;;3207;;;;NA;;;;;;;;NA
2019-03-20T05:01:05.120Z;vleno;Chrome;mouseClick;;;;;;NA;INPUT;text;Address_ZipCode;;;;;NA
2019-03-20T05:01:05.376Z;vleno;Chrome;paste;;3207;;;;NA;INPUT;text;Address_ZipCode;;;;;NA
2019-03-20T05:01:05.712Z;vleno;Chrome;editField;;;;;;NA;INPUT;text;Address_ZipCode;3207;;;;NA
2019-03-20T05:01:09.607Z;;OS-Clipboard;copy;;Australia;;;;NA;;;;;;;;NA
2019-03-20T05:01:12.520Z;vleno;Chrome;editField;;;;;Address_Country;NA;SELECT;select-one;Address_Country;Australia;;;;NA
2019-03-20T05:01:15.345Z;vleno;Chrome;mouseClick;;;;;;NA;BUTTON;submit;;submit;Submit;;;NA
2019-03-20T05:01:16.619Z;vleno;Chrome;link;https://forms.zohopublic.com/universityofmelbourne/form/NewRecord/formperma/RE682jAqAfIkgTwQyjpvH4PZRbCwMXQN4Wf_RqmB9oM/thankyou;;;;;NA;;;;;;;;NA
2019-03-20T05:01:18.419Z;vleno;Chrome;mouseClick;;;;;;NA;B;;;;Add another response;;https://forms.zohopublic.com/universityofmelbourne/form/NewRecord/formperma/RE682jAqAfIkgTwQyjpvH4PZRbCwMXQN4Wf_RqmB9oM;NA
2019-03-20T05:01:18.759Z;vleno;Chrome;link;https://forms.zohopublic.com/universityofmelbourne/form/NewRecord/formperma/RE682jAqAfIkgTwQyjpvH4PZRbCwMXQN4Wf_RqmB9oM;;;;;NA;;;;;;;;NA
2019-03-20T05:01:22.508Z;vleno;Excel;getCell;;;StudentRecords.xlsx;Sheet2;A18;NA;;;;Jack Brown;;;;NA
2019-03-20T05:01:22.508Z;vleno;Excel;editCell;;;StudentRecords.xlsx;Sheet2;F17;NA;;;;7 Orion Mews, Port Melbourne, VIC 3207, Melbourne, Australia;;;;NA
2019-03-20T05:01:22.678Z;;OS-Clipboard;copy;;Jack Brown;;;;NA;;;;;;;;NA
2019-03-20T05:01:24.096Z;vleno;Chrome;paste;;Jack Brown;;;;NA;INPUT;text;Name_First;;;;;NA
2019-03-20T05:01:26.265Z;vleno;Chrome;editField;;;;;;NA;INPUT;text;Name_First;Jack;;;;NA
2019-03-20T05:01:26.331Z;vleno;Chrome;mouseClick;;;;;;NA;INPUT;text;Name_Last;;;;;NA
2019-03-20T05:01:26.624Z;vleno;Chrome;paste;;Jack Brown;;;;NA;INPUT;text;Name_Last;;;;;NA
2019-03-20T05:01:28.777Z;vleno;Chrome;editField;;;;;;NA;INPUT;text;Name_Last;Brown;;;;NA
2019-03-20T05:01:35.859Z;vleno;Excel;getCell;;;StudentRecords.xlsx;Sheet2;B18;NA;;;;09/03/1998;;;;NA
2019-03-20T05:01:36.476Z;;OS-Clipboard;copy;;09/03/1998;;;;NA;;;;;;;;NA
2019-03-20T05:01:37.793Z;vleno;Chrome;mouseClick;;;;;Date-date;NA;INPUT;text;date;;;;;NA
2019-03-20T05:01:38.000Z;vleno;Chrome;paste;;09/03/1998;;;Date-date;NA;INPUT;text;date;;;;;NA
2019-03-20T05:01:41.482Z;vleno;Chrome;editField;;;;;Date-date;NA;INPUT;text;date;09-03-1998;;;;NA
2019-03-20T05:01:44.958Z;vleno;Excel;getCell;;;StudentRecords.xlsx;Sheet2;E18;NA;;;;Australia;;;;NA
2019-03-20T05:01:45.001Z;;OS-Clipboard;copy;;Australia;;;;NA;;;;;;;;NA
2019-03-20T05:01:46.842Z;vleno;Chrome;mouseClick;;;;;;NA;INPUT;text;SingleLine;;;;;NA
2019-03-20T05:01:47.047Z;vleno;Chrome;paste;;Australia;;;;NA;INPUT;text;SingleLine;;;;;NA
2019-03-20T05:01:47.432Z;vleno;Chrome;editField;;;;;;NA;INPUT;text;SingleLine;Australia;;;;NA
2019-03-20T05:01:50.459Z;vleno;Excel;getCell;;;StudentRecords.xlsx;Sheet2;C18;NA;;;;+61 074 503 4635;;;;NA
2019-03-20T05:01:50.670Z;;OS-Clipboard;copy;;+61 074 503 4635;;;;NA;;;;;;;;NA
2019-03-20T05:01:52.966Z;vleno;Chrome;mouseClick;;;;;;NA;INPUT;text;countrycode;;;;;NA
2019-03-20T05:01:53.223Z;vleno;Chrome;paste;;+61 074 503 4635;;;;NA;INPUT;text;countrycode;;;;;NA
2019-03-20T05:01:58.414Z;vleno;Chrome;editField;;;;;;NA;INPUT;text;countrycode;074-503-4635;;;;NA
2019-03-20T05:02:01.541Z;vleno;Excel;getCell;;;StudentRecords.xlsx;Sheet2;D18;NA;;;;jbrown@gmail.com;;;;NA
2019-03-20T05:02:01.595Z;;OS-Clipboard;copy;;jbrown@gmail.com;;;;NA;;;;;;;;NA
2019-03-20T05:02:03.086Z;vleno;Chrome;mouseClick;;;;;;NA;INPUT;text;Email;;;;;NA
2019-03-20T05:02:03.373Z;vleno;Chrome;paste;;jbrown@gmail.com;;;;NA;INPUT;text;Email;;;;;NA
2019-03-20T05:02:03.718Z;vleno;Chrome;editField;;;;;;NA;INPUT;text;Email;jbrown@gmail.com;;;;NA
2019-03-20T05:02:07.479Z;vleno;Excel;getCell;;;StudentRecords.xlsx;Sheet2;F18;NA;;;;14 The Bend, Port Melbourne, VIC 3207, Melbourne, Australia;;;;NA
2019-03-20T05:02:10.161Z;;OS-Clipboard;copy;;14 The Bend, Port Melbourne;;;;NA;;;;;;;;NA
2019-03-20T05:02:11.646Z;vleno;Chrome;mouseClick;;;;;;NA;INPUT;text;Address_AddressLine1;;;;;NA
2019-03-20T05:02:11.824Z;vleno;Chrome;paste;;14 The Bend, Port Melbourne;;;;NA;INPUT;text;Address_AddressLine1;;;;;NA
2019-03-20T05:02:12.134Z;vleno;Chrome;editField;;;;;;NA;INPUT;text;Address_AddressLine1;14 The Bend, Port Melbourne;;;;NA
2019-03-20T05:02:15.768Z;;OS-Clipboard;copy;;Melbourne;;;;NA;;;;;;;;NA
2019-03-20T05:02:17.437Z;vleno;Chrome;mouseClick;;;;;;NA;INPUT;text;Address_City;;;;;NA
2019-03-20T05:02:17.670Z;vleno;Chrome;paste;;Melbourne;;;;NA;INPUT;text;Address_City;;;;;NA
2019-03-20T05:02:18.046Z;vleno;Chrome;editField;;;;;;NA;INPUT;text;Address_City;Melbourne;;;;NA
2019-03-20T05:02:20.965Z;;OS-Clipboard;copy;;VIC;;;;NA;;;;;;;;NA
2019-03-20T05:02:22.430Z;vleno;Chrome;mouseClick;;;;;;NA;INPUT;text;Address_Region;;;;;NA
2019-03-20T05:02:22.693Z;vleno;Chrome;paste;;VIC;;;;NA;INPUT;text;Address_Region;;;;;NA
2019-03-20T05:02:23.086Z;vleno;Chrome;editField;;;;;;NA;INPUT;text;Address_Region;VIC;;;;NA
2019-03-20T05:02:28.091Z;;OS-Clipboard;copy;;3207;;;;NA;;;;;;;;NA
2019-03-20T05:02:29.759Z;vleno;Chrome;mouseClick;;;;;;NA;INPUT;text;Address_ZipCode;;;;;NA
2019-03-20T05:02:29.994Z;vleno;Chrome;paste;;3207;;;;NA;INPUT;text;Address_ZipCode;;;;;NA
2019-03-20T05:02:30.454Z;vleno;Chrome;editField;;;;;;NA;INPUT;text;Address_ZipCode;3207;;;;NA
2019-03-20T05:02:36.047Z;;OS-Clipboard;copy;;Australia;;;;NA;;;;;;;;NA
2019-03-20T05:02:38.478Z;vleno;Chrome;editField;;;;;Address_Country;NA;SELECT;select-one;Address_Country;Australia;;;;NA
2019-03-20T05:02:40.875Z;vleno;Chrome;mouseClick;;;;;;NA;BUTTON;submit;;submit;Submit;;;NA
2019-03-20T05:02:42.038Z;vleno;Chrome;link;https://forms.zohopublic.com/universityofmelbourne/form/NewRecord/formperma/RE682jAqAfIkgTwQyjpvH4PZRbCwMXQN4Wf_RqmB9oM/thankyou;;;;;NA;;;;;;;;NA
2019-03-20T05:02:44.320Z;vleno;Chrome;mouseClick;;;;;;NA;B;;;;Add another response;;https://forms.zohopublic.com/universityofmelbourne/form/NewRecord/formperma/RE682jAqAfIkgTwQyjpvH4PZRbCwMXQN4Wf_RqmB9oM;NA
2019-03-20T05:02:45.287Z;vleno;Chrome;link;https://forms.zohopublic.com/universityofmelbourne/form/NewRecord/formperma/RE682jAqAfIkgTwQyjpvH4PZRbCwMXQN4Wf_RqmB9oM;;;;;NA;;;;;;;;NA
2019-03-20T05:02:49.711Z;vleno;Excel;editCell;;;StudentRecords.xlsx;Sheet2;F18;NA;;;;14 The Bend, Port Melbourne, VIC 3207, Melbourne, Australia;;;;NA
2019-03-20T05:02:49.712Z;vleno;Excel;getCell;;;StudentRecords.xlsx;Sheet2;A19;NA;;;;Cristina Esposito;;;;NA
2019-03-20T05:02:49.785Z;;OS-Clipboard;copy;;Cristina Esposito;;;;NA;;;;;;;;NA
2019-03-20T05:02:51.286Z;vleno;Chrome;paste;;Cristina Esposito;;;;NA;INPUT;text;Name_First;;;;;NA
2019-03-20T05:02:54.006Z;vleno;Chrome;editField;;;;;;NA;INPUT;text;Name_First;Cristina;;;;NA
2019-03-20T05:02:54.063Z;vleno;Chrome;mouseClick;;;;;;NA;INPUT;text;Name_Last;;;;;NA
2019-03-20T05:02:54.253Z;vleno;Chrome;paste;;Cristina Esposito;;;;NA;INPUT;text;Name_Last;;;;;NA
2019-03-20T05:02:57.437Z;vleno;Chrome;editField;;;;;;NA;INPUT;text;Name_Last;Esposito;;;;NA
2019-03-20T05:03:01.629Z;vleno;Excel;getCell;;;StudentRecords.xlsx;Sheet2;B19;NA;;;;21/05/1996;;;;NA
2019-03-20T05:03:01.913Z;;OS-Clipboard;copy;;21/05/1996;;;;NA;;;;;;;;NA
2019-03-20T05:03:03.691Z;vleno;Chrome;mouseClick;;;;;Date-date;NA;INPUT;text;date;;;;;NA
2019-03-20T05:03:03.863Z;vleno;Chrome;paste;;21/05/1996;;;Date-date;NA;INPUT;text;date;;;;;NA
2019-03-20T05:03:07.468Z;vleno;Chrome;editField;;;;;Date-date;NA;INPUT;text;date;21-05-1996;;;;NA
2019-03-20T05:03:11.493Z;vleno;Excel;getCell;;;StudentRecords.xlsx;Sheet2;E19;NA;;;;Italy;;;;NA
2019-03-20T05:03:11.544Z;;OS-Clipboard;copy;;Italy;;;;NA;;;;;;;;NA
2019-03-20T05:03:11.639Z;;OS-Clipboard;copy;;Italy;;;;NA;;;;;;;;NA
2019-03-20T05:03:13.189Z;vleno;Chrome;mouseClick;;;;;;NA;INPUT;text;SingleLine;;;;;NA
2019-03-20T05:03:13.501Z;vleno;Chrome;paste;;Italy;;;;NA;INPUT;text;SingleLine;;;;;NA
2019-03-20T05:03:13.925Z;vleno;Chrome;editField;;;;;;NA;INPUT;text;SingleLine;Italy;;;;NA
2019-03-20T05:03:16.546Z;vleno;Excel;getCell;;;StudentRecords.xlsx;Sheet2;C19;NA;;;;+61 031 450 9254;;;;NA
